# Gene Family	SampleCoenzyme_B12_biosynthesis_Abundance-RPKs
UniRef50_A7V5R7	115.1649835208
UniRef50_A7V5R7|unclassified	115.1649835208
UniRef50_UPI000472FAB2: hypothetical protein	115.0727046688
UniRef50_UPI000472FAB2: hypothetical protein|unclassified	115.0727046688
UniRef50_T1CRB0: Ferredoxin protein (Fragment)	114.8879152153
UniRef50_T1CRB0: Ferredoxin protein (Fragment)|unclassified	114.8879152153
UniRef50_Q58917: Probable cobalt-precorrin-7 C(5)-methyltransferase	114.6502560204
UniRef50_Q58917: Probable cobalt-precorrin-7 C(5)-methyltransferase|unclassified	114.6502560204
UniRef50_UPI000395B93F: ABC transporter ATP-binding protein	114.5628263416
UniRef50_UPI000395B93F: ABC transporter ATP-binding protein|unclassified	114.5628263416
UniRef50_R5RHP2	114.5083811277
UniRef50_R5RHP2|unclassified	114.5083811277
UniRef50_F0Q120: NADH dehydrogenase (Ubiquinone) 24 kDa subunit	114.3567077862
UniRef50_F0Q120: NADH dehydrogenase (Ubiquinone) 24 kDa subunit|unclassified	114.3567077862
UniRef50_UPI00037CA422: hypothetical protein	114.0442352659
UniRef50_UPI00037CA422: hypothetical protein|unclassified	114.0442352659
UniRef50_UPI0003B5561E: cobaltochelatase	113.9462035863
UniRef50_UPI0003B5561E: cobaltochelatase|unclassified	113.9462035863
UniRef50_W4PIV0: Predicted cobalt transporter in Bacteroides_Porphyromonas	113.1952708155
UniRef50_W4PIV0: Predicted cobalt transporter in Bacteroides_Porphyromonas|unclassified	113.1952708155
UniRef50_UPI0002D6E34D: hypothetical protein	111.8644947003
UniRef50_UPI0002D6E34D: hypothetical protein|unclassified	111.8644947003
UniRef50_UPI0003B6E3FF: ATP-binding protein, partial	110.8060175664
UniRef50_UPI0003B6E3FF: ATP-binding protein, partial|unclassified	110.8060175664
UniRef50_UPI00047B8F51: TonB-dependent receptor	110.3235541246
UniRef50_UPI00047B8F51: TonB-dependent receptor|unclassified	110.3235541246
UniRef50_R4RS93: Vitamin B12-binding protein BtuF	110.0363951573
UniRef50_R4RS93: Vitamin B12-binding protein BtuF|unclassified	110.0363951573
UniRef50_R5Q5B8	109.9153432064
UniRef50_R5Q5B8|unclassified	109.9153432064
UniRef50_V6J559: Periplasmic binding family protein	109.7221385898
UniRef50_V6J559: Periplasmic binding family protein|unclassified	109.7221385898
UniRef50_UPI0003725E0D: hypothetical protein	109.4822166787
UniRef50_UPI0003725E0D: hypothetical protein|unclassified	109.4822166787
UniRef50_UPI000464582F: hypothetical protein, partial	109.3440358950
UniRef50_UPI000464582F: hypothetical protein, partial|unclassified	109.3440358950
UniRef50_H8L509	109.0338552158
UniRef50_H8L509|unclassified	109.0338552158
UniRef50_T0GDR1	108.9455661193
UniRef50_T0GDR1|unclassified	108.9455661193
UniRef50_UPI00037135A4: hypothetical protein	108.8258283238
UniRef50_UPI00037135A4: hypothetical protein|unclassified	108.8258283238
UniRef50_UPI000478C1CD: hypothetical protein	108.5168855988
UniRef50_UPI000478C1CD: hypothetical protein|unclassified	108.5168855988
UniRef50_Q2J3Z7: PepSY-associated TM helix	108.4118697946
UniRef50_Q2J3Z7: PepSY-associated TM helix|unclassified	108.4118697946
UniRef50_R6WUE2	108.3432675742
UniRef50_R6WUE2|unclassified	108.3432675742
UniRef50_W7YCB7: ABC-type Fe(3+)-citrate transport system	108.2573925426
UniRef50_W7YCB7: ABC-type Fe(3+)-citrate transport system|unclassified	108.2573925426
UniRef50_UPI0004744486: cobalt chelatase, partial	108.0877775365
UniRef50_UPI0004744486: cobalt chelatase, partial|unclassified	108.0877775365
UniRef50_UPI00046A37E8: L-threonine-O-3-phosphate decarboxylase	107.1009878567
UniRef50_UPI00046A37E8: L-threonine-O-3-phosphate decarboxylase|unclassified	107.1009878567
UniRef50_R6HC39	106.8707063860
UniRef50_R6HC39|unclassified	106.8707063860
UniRef50_UPI00040276E2: ABC transporter	106.8588916804
UniRef50_UPI00040276E2: ABC transporter|unclassified	106.8588916804
UniRef50_UPI00035F69F5: hypothetical protein	106.4789981332
UniRef50_UPI00035F69F5: hypothetical protein|unclassified	106.4789981332
UniRef50_UPI000255CC6B: cobalamin biosynthesis protein CobD	106.3302612107
UniRef50_UPI000255CC6B: cobalamin biosynthesis protein CobD|unclassified	106.3302612107
UniRef50_UPI000476EB46: ligand-gated channel protein	105.8832711741
UniRef50_UPI000476EB46: ligand-gated channel protein|unclassified	105.8832711741
UniRef50_K1USG7: Protein containing Cobalamin (Vitamin B12) biosynthesis CbiG, core domain protein (Fragment)	105.7288368684
UniRef50_K1USG7: Protein containing Cobalamin (Vitamin B12) biosynthesis CbiG, core domain protein (Fragment)|unclassified	105.7288368684
UniRef50_F4MUQ4	105.4479066912
UniRef50_F4MUQ4|unclassified	105.4479066912
UniRef50_UPI0003B453FB: TonB-denpendent receptor	105.3115093323
UniRef50_UPI0003B453FB: TonB-denpendent receptor|unclassified	105.3115093323
UniRef50_B7L3J0: Periplasmic binding protein	105.2258637776
UniRef50_B7L3J0: Periplasmic binding protein|unclassified	105.2258637776
UniRef50_UPI00037031EE: hypothetical protein	104.8387075116
UniRef50_UPI00037031EE: hypothetical protein|unclassified	104.8387075116
UniRef50_UPI0004114B4A: hypothetical protein	104.4444122276
UniRef50_UPI0004114B4A: hypothetical protein|unclassified	104.4444122276
UniRef50_S9QS61	104.4163056788
UniRef50_S9QS61|unclassified	104.4163056788
UniRef50_V9T825: Magnesium chelatase	104.0551153641
UniRef50_V9T825: Magnesium chelatase|unclassified	104.0551153641
UniRef50_I6SQP3: Magnesium chelatase subunit ChlD	103.6484719135
UniRef50_I6SQP3: Magnesium chelatase subunit ChlD|unclassified	103.6484719135
UniRef50_R7XNA5: Cobalamin biosynthesis protein, putative cobalt chelatase (Fragment)	103.3233973443
UniRef50_R7XNA5: Cobalamin biosynthesis protein, putative cobalt chelatase (Fragment)|unclassified	103.3233973443
UniRef50_UPI00045E974D: hypothetical protein	102.3962572759
UniRef50_UPI00045E974D: hypothetical protein|unclassified	102.3962572759
UniRef50_UPI00047A8730: hypothetical protein	102.3627745246
UniRef50_UPI00047A8730: hypothetical protein|unclassified	102.3627745246
UniRef50_UPI000474FC0C: hypothetical protein	101.4466335205
UniRef50_UPI000474FC0C: hypothetical protein|unclassified	101.4466335205
UniRef50_UPI000463398B: siroheme synthase CysG	101.3635686750
UniRef50_UPI000463398B: siroheme synthase CysG|unclassified	101.3635686750
UniRef50_UPI00036408A4: hypothetical protein	101.1112109572
UniRef50_UPI00036408A4: hypothetical protein|unclassified	101.1112109572
UniRef50_B0T1M8: Iron compound ABC transporter, periplasmic substrate-binding protein	100.9627046871
UniRef50_B0T1M8: Iron compound ABC transporter, periplasmic substrate-binding protein|unclassified	100.9627046871
UniRef50_UPI000473CCFC: hypothetical protein, partial	100.1190656416
UniRef50_UPI000473CCFC: hypothetical protein, partial|unclassified	100.1190656416
UniRef50_D9WZQ6: Chelatase	99.4667075009
UniRef50_D9WZQ6: Chelatase|unclassified	99.4667075009
UniRef50_J6J6G8	99.3867714785
UniRef50_J6J6G8|unclassified	99.3867714785
UniRef50_A6V3F9: Magnesium chelatase subunit ChlD	98.3919016664
UniRef50_A6V3F9: Magnesium chelatase subunit ChlD|unclassified	98.3919016664
UniRef50_UPI00047A04FF: ABC transporter permease	97.8315420734
UniRef50_UPI00047A04FF: ABC transporter permease|unclassified	97.8315420734
UniRef50_UPI000466BB93: hypothetical protein, partial	97.7217747120
UniRef50_UPI000466BB93: hypothetical protein, partial|unclassified	97.7217747120
UniRef50_M7N1Q1	97.1773580318
UniRef50_M7N1Q1|unclassified	97.1773580318
UniRef50_UPI0004687CD1: hypothetical protein	97.0281475710
UniRef50_UPI0004687CD1: hypothetical protein|unclassified	97.0281475710
UniRef50_A4YLH2	96.7426404885
UniRef50_A4YLH2|unclassified	96.7426404885
UniRef50_Q8PY64: Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)	96.6286211288
UniRef50_Q8PY64: Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)|unclassified	96.6286211288
UniRef50_Q58973: Cobalt-precorrin-4 C(11)-methyltransferase	96.1452477981
UniRef50_Q58973: Cobalt-precorrin-4 C(11)-methyltransferase|unclassified	96.1452477981
UniRef50_UPI00046D549B: magnesium chelatase	96.0742287780
UniRef50_UPI00046D549B: magnesium chelatase|unclassified	96.0742287780
UniRef50_UPI00047D2041: hypothetical protein	95.9648742125
UniRef50_UPI00047D2041: hypothetical protein|unclassified	95.9648742125
UniRef50_UPI0002E19A80: hypothetical protein	95.8510736943
UniRef50_UPI0002E19A80: hypothetical protein|unclassified	95.8510736943
UniRef50_Q3Z8M3: ABC-type cobalamin/Fe3+-siderophores transport system, periplasmic binding protein, putative	95.6239995018
UniRef50_Q3Z8M3: ABC-type cobalamin/Fe3+-siderophores transport system, periplasmic binding protein, putative|unclassified	95.6239995018
UniRef50_UPI000367D704: hypothetical protein	95.1350259320
UniRef50_UPI000367D704: hypothetical protein|unclassified	95.1350259320
UniRef50_J9D5L1: Potassium uptake protein TrkA (Fragment)	94.6786652757
UniRef50_J9D5L1: Potassium uptake protein TrkA (Fragment)|unclassified	94.6786652757
UniRef50_E6RHM4: ABC transporter periplasmic substrate-binding protein	94.6605146519
UniRef50_E6RHM4: ABC transporter periplasmic substrate-binding protein|unclassified	94.6605146519
UniRef50_A8ZTT1: Periplasmic binding protein	93.7391147570
UniRef50_A8ZTT1: Periplasmic binding protein|unclassified	93.7391147570
UniRef50_UPI00046F6BD1: ABC transporter permease	93.6434447939
UniRef50_UPI00046F6BD1: ABC transporter permease|unclassified	93.6434447939
UniRef50_UPI00037878F6: hypothetical protein	93.2843282639
UniRef50_UPI00037878F6: hypothetical protein|unclassified	93.2843282639
UniRef50_UPI0003FCF6E6: hypothetical protein	92.8100538628
UniRef50_UPI0003FCF6E6: hypothetical protein|unclassified	92.8100538628
UniRef50_UPI000470CE1D: hypothetical protein, partial	92.1999430454
UniRef50_UPI000470CE1D: hypothetical protein, partial|unclassified	92.1999430454
UniRef50_A4Y165: Mg-chelatase subunit ChlD-like protein	91.8527675146
UniRef50_A4Y165: Mg-chelatase subunit ChlD-like protein|unclassified	91.8527675146
UniRef50_Q9RRA6: Iron ABC transporter, periplasmic substrate-binding protein, putative	91.5303134791
UniRef50_Q9RRA6: Iron ABC transporter, periplasmic substrate-binding protein, putative|unclassified	91.5303134791
UniRef50_UPI00039F96D8: aspartic protease	91.4503184020
UniRef50_UPI00039F96D8: aspartic protease|unclassified	91.4503184020
UniRef50_R5BP48: Periplasmic binding protein	90.7057167284
UniRef50_R5BP48: Periplasmic binding protein|unclassified	90.7057167284
UniRef50_I1DY97: Vitamin B12 transport system substrate-binding protein	90.4327061717
UniRef50_I1DY97: Vitamin B12 transport system substrate-binding protein|unclassified	90.4327061717
UniRef50_UPI00036BE91B: hypothetical protein	90.1021327533
UniRef50_UPI00036BE91B: hypothetical protein|unclassified	90.1021327533
UniRef50_UPI0003823DFA: hypothetical protein	89.9763984612
UniRef50_UPI0003823DFA: hypothetical protein|unclassified	89.9763984612
UniRef50_UPI00037CE172: hypothetical protein	89.8580062035
UniRef50_UPI00037CE172: hypothetical protein|unclassified	89.8580062035
UniRef50_UPI000363E067: MULTISPECIES: hypothetical protein	89.7293061357
UniRef50_UPI000363E067: MULTISPECIES: hypothetical protein|unclassified	89.7293061357
UniRef50_D2UFS4	89.5805610222
UniRef50_D2UFS4|unclassified	89.5805610222
UniRef50_M6HTC1	89.5114676612
UniRef50_M6HTC1|unclassified	89.5114676612
UniRef50_S5ZG03: ABC transporter substrate-binding protein	89.4736334688
UniRef50_S5ZG03: ABC transporter substrate-binding protein|unclassified	89.4736334688
UniRef50_UPI00037C9F80: hypothetical protein	89.2703878462
UniRef50_UPI00037C9F80: hypothetical protein|unclassified	89.2703878462
UniRef50_A0A037XJM7: Cobalamin ABC transporter substrate-binding protein	88.9110534205
UniRef50_A0A037XJM7: Cobalamin ABC transporter substrate-binding protein|unclassified	88.9110534205
UniRef50_UPI00036E8E96: ABC transporter	88.9051848665
UniRef50_UPI00036E8E96: ABC transporter|unclassified	88.9051848665
UniRef50_F2A004: Periplasmic binding protein	88.6568793960
UniRef50_F2A004: Periplasmic binding protein|unclassified	88.6568793960
UniRef50_F4A8R5: Iron compound ABC transporter, iron compound-binding protein, putative	88.5332437028
UniRef50_F4A8R5: Iron compound ABC transporter, iron compound-binding protein, putative|unclassified	88.5332437028
UniRef50_UPI000469D6C1: hypothetical protein	88.5218967874
UniRef50_UPI000469D6C1: hypothetical protein|unclassified	88.5218967874
UniRef50_UPI000475BD5A: hypothetical protein	88.4289892321
UniRef50_UPI000475BD5A: hypothetical protein|unclassified	88.4289892321
UniRef50_V4JKG9	88.3891869978
UniRef50_V4JKG9|unclassified	88.3891869978
UniRef50_D7E6A7: 4-diphosphocytidyl-2C-methyl-D-erythritol synthase	88.3554001009
UniRef50_D7E6A7: 4-diphosphocytidyl-2C-methyl-D-erythritol synthase|unclassified	88.3554001009
UniRef50_UPI00037D1441: hypothetical protein	88.1918448549
UniRef50_UPI00037D1441: hypothetical protein|unclassified	88.1918448549
UniRef50_UPI000471A0E8: precorrin-6B methylase	88.1555553022
UniRef50_UPI000471A0E8: precorrin-6B methylase|unclassified	88.1555553022
UniRef50_Q0TRK1: Phosphoglycerate mutase family protein	87.8308427426
UniRef50_Q0TRK1: Phosphoglycerate mutase family protein|unclassified	87.8308427426
UniRef50_A0RU57	87.5218855518
UniRef50_A0RU57|unclassified	87.5218855518
UniRef50_G7TCX5	87.4775079460
UniRef50_G7TCX5|unclassified	87.4775079460
UniRef50_R6GBE1	87.2864985169
UniRef50_R6GBE1|unclassified	87.2864985169
UniRef50_B1HXL9: Ferric ion ABC transporter (Permease)	86.6574513353
UniRef50_B1HXL9: Ferric ion ABC transporter (Permease)|unclassified	86.6574513353
UniRef50_UPI000470F02C: hypothetical protein	86.3244893007
UniRef50_UPI000470F02C: hypothetical protein|unclassified	86.3244893007
UniRef50_B0MUE5	86.2947606850
UniRef50_B0MUE5|unclassified	86.2947606850
UniRef50_UPI0001850D56: YvrB	86.2822737210
UniRef50_UPI0001850D56: YvrB|unclassified	86.2822737210
UniRef50_T0SSD3: Vitamin B12 ABC transporter, ATPase component BtuD	85.9182776125
UniRef50_T0SSD3: Vitamin B12 ABC transporter, ATPase component BtuD|unclassified	85.9182776125
UniRef50_UPI000289AA7B: hypothetical protein	85.7792702950
UniRef50_UPI000289AA7B: hypothetical protein|unclassified	85.7792702950
UniRef50_UPI000471E9CA: uroporphyrin-III methyltransferase	85.5079050263
UniRef50_UPI000471E9CA: uroporphyrin-III methyltransferase|unclassified	85.5079050263
UniRef50_D8KNC0	85.3887912227
UniRef50_D8KNC0|unclassified	85.3887912227
UniRef50_K0VNG0: Putative precorrin-3b synthase (Fragment)	85.3215116634
UniRef50_K0VNG0: Putative precorrin-3b synthase (Fragment)|unclassified	85.3215116634
UniRef50_P42437: Uroporphyrinogen-III C-methyltransferase	85.1357814885
UniRef50_P42437: Uroporphyrinogen-III C-methyltransferase|unclassified	85.1357814885
UniRef50_Q9HPN4: Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)	84.2184471549
UniRef50_Q9HPN4: Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)|unclassified	84.2184471549
UniRef50_UPI0004781694: hypothetical protein	83.8083693509
UniRef50_UPI0004781694: hypothetical protein|unclassified	83.8083693509
UniRef50_UPI0003B501C2: ligand-gated channel	83.2521695108
UniRef50_UPI0003B501C2: ligand-gated channel|unclassified	83.2521695108
UniRef50_UPI0003B4F870: hypothetical protein	83.1974063225
UniRef50_UPI0003B4F870: hypothetical protein|unclassified	83.1974063225
UniRef50_UPI0003B58F31: TonB-denpendent receptor	83.1676728843
UniRef50_UPI0003B58F31: TonB-denpendent receptor|unclassified	83.1676728843
UniRef50_UPI0003B440D7: uroporphyrinogen-III C-methyltransferase	83.0726002292
UniRef50_UPI0003B440D7: uroporphyrinogen-III C-methyltransferase|unclassified	83.0726002292
UniRef50_W5XEU5: Putative N-acyl-D-glucosamine 2-epimerase	82.9905179663
UniRef50_W5XEU5: Putative N-acyl-D-glucosamine 2-epimerase|unclassified	82.9905179663
UniRef50_M4WTJ8: Magnesium chelatase subunit ChlD	82.7939930977
UniRef50_M4WTJ8: Magnesium chelatase subunit ChlD|unclassified	82.7939930977
UniRef50_J6UHA0: Cobalamine-related putative metal-binding protein CrdX	82.7329327520
UniRef50_J6UHA0: Cobalamine-related putative metal-binding protein CrdX|unclassified	82.7329327520
UniRef50_UPI0002EFD551: hypothetical protein	82.3891072422
UniRef50_UPI0002EFD551: hypothetical protein|unclassified	82.3891072422
UniRef50_A6FEH1: Periplasmic binding protein	82.2694083146
UniRef50_A6FEH1: Periplasmic binding protein|unclassified	82.2694083146
UniRef50_G4REQ9: Transpoter	82.2530100199
UniRef50_G4REQ9: Transpoter|unclassified	82.2530100199
UniRef50_S6TTU4	82.1898333704
UniRef50_S6TTU4|unclassified	82.1898333704
UniRef50_UPI000470146A: hypothetical protein, partial	82.1479146423
UniRef50_UPI000470146A: hypothetical protein, partial|unclassified	82.1479146423
UniRef50_UPI00037F9A91: precorrin-6y C5,15-methyltransferase subunit CbiE	82.1037924879
UniRef50_UPI00037F9A91: precorrin-6y C5,15-methyltransferase subunit CbiE|unclassified	82.1037924879
UniRef50_X1EGI8: Marine sediment metagenome DNA, contig: S01H4_S16501 (Fragment)	81.9334865268
UniRef50_X1EGI8: Marine sediment metagenome DNA, contig: S01H4_S16501 (Fragment)|unclassified	81.9334865268
UniRef50_A5VM59	81.8962678125
UniRef50_A5VM59|unclassified	81.8962678125
UniRef50_UPI00040FED4D: hypothetical protein	81.8323285664
UniRef50_UPI00040FED4D: hypothetical protein|unclassified	81.8323285664
UniRef50_Q9RZU7: Hemin ABC transporter, periplasmic hemin-binding protein, putative	81.6788827879
UniRef50_Q9RZU7: Hemin ABC transporter, periplasmic hemin-binding protein, putative|unclassified	81.6788827879
UniRef50_UPI00047751CB: iron ABC transporter ATP-binding protein	81.5166861444
UniRef50_UPI00047751CB: iron ABC transporter ATP-binding protein|unclassified	81.5166861444
UniRef50_UPI0001C37950: iron ABC transporter ATP-binding protein	81.5156363242
UniRef50_UPI0001C37950: iron ABC transporter ATP-binding protein|unclassified	81.5156363242
UniRef50_UPI000477AE3E: hypothetical protein	81.3532836464
UniRef50_UPI000477AE3E: hypothetical protein|unclassified	81.3532836464
UniRef50_G2RV01: DNA binding domain, excisionase family	81.3503130035
UniRef50_G2RV01: DNA binding domain, excisionase family|unclassified	81.3503130035
UniRef50_Q9K7F8: ABC transporter (Substrate-binding protein)	81.1062870446
UniRef50_Q9K7F8: ABC transporter (Substrate-binding protein)|unclassified	81.1062870446
UniRef50_K6XTI2	81.0962960495
UniRef50_K6XTI2|unclassified	81.0962960495
UniRef50_G2T8Z1: Periplasmic binding protein	80.8234915321
UniRef50_G2T8Z1: Periplasmic binding protein|unclassified	80.8234915321
UniRef50_T0T2L9: Vitamin B12 ABC transporter, B12-binding component BtuF	80.7703492387
UniRef50_T0T2L9: Vitamin B12 ABC transporter, B12-binding component BtuF|unclassified	80.7703492387
UniRef50_UPI00036662D2: hypothetical protein, partial	80.6785152380
UniRef50_UPI00036662D2: hypothetical protein, partial|unclassified	80.6785152380
UniRef50_E7C271: MoxR-like ATPases	80.5776490468
UniRef50_E7C271: MoxR-like ATPases|unclassified	80.5776490468
UniRef50_UPI00036E2FD3: hypothetical protein	80.5123254718
UniRef50_UPI00036E2FD3: hypothetical protein|unclassified	80.5123254718
UniRef50_UPI0003B3411B: sirohydrochlorin ferrochelatase	80.3756186014
UniRef50_UPI0003B3411B: sirohydrochlorin ferrochelatase|unclassified	80.3756186014
UniRef50_I4AUJ5: Magnesium chelatase subunit D	80.2179340997
UniRef50_I4AUJ5: Magnesium chelatase subunit D|unclassified	80.2179340997
UniRef50_UPI0004795245: hypothetical protein	80.0928095977
UniRef50_UPI0004795245: hypothetical protein|unclassified	80.0928095977
UniRef50_UPI000370494F: hypothetical protein	80.0521096496
UniRef50_UPI000370494F: hypothetical protein|unclassified	80.0521096496
UniRef50_UPI000474654E: hypothetical protein, partial	79.8664786350
UniRef50_UPI000474654E: hypothetical protein, partial|unclassified	79.8664786350
UniRef50_F2NMZ0: ABC-type transporter, periplasmic subunit	79.2330301814
UniRef50_F2NMZ0: ABC-type transporter, periplasmic subunit|unclassified	79.2330301814
UniRef50_Q8Q0G3: Adenosylcobinamide amidohydrolase	79.2200708076
UniRef50_Q8Q0G3: Adenosylcobinamide amidohydrolase|unclassified	79.2200708076
UniRef50_A6LBQ5: Cobyric acid synthase	78.9376673424
UniRef50_A6LBQ5: Cobyric acid synthase|unclassified	78.9376673424
UniRef50_UPI00036F93EB: hypothetical protein, partial	78.8205895317
UniRef50_UPI00036F93EB: hypothetical protein, partial|unclassified	78.8205895317
UniRef50_UPI000361FCAE: MULTISPECIES: hypothetical protein	78.7122841379
UniRef50_UPI000361FCAE: MULTISPECIES: hypothetical protein|unclassified	78.7122841379
UniRef50_UPI0004734236: hypothetical protein, partial	78.2312720466
UniRef50_UPI0004734236: hypothetical protein, partial|unclassified	78.2312720466
UniRef50_W5HNL2	77.8093729198
UniRef50_W5HNL2|unclassified	77.8093729198
UniRef50_UPI0001D2E3C2: precorrin-3B synthase	77.7437229499
UniRef50_UPI0001D2E3C2: precorrin-3B synthase|unclassified	77.7437229499
UniRef50_UPI00046D7A3E: hypothetical protein	77.7410576245
UniRef50_UPI00046D7A3E: hypothetical protein|unclassified	77.7410576245
UniRef50_S5Z5C0: Cobalamin biosynthesis protein	77.6532359769
UniRef50_S5Z5C0: Cobalamin biosynthesis protein|unclassified	77.6532359769
UniRef50_Q486V9: Putative vitamin B12 transport protein BtuF	77.4921531993
UniRef50_Q486V9: Putative vitamin B12 transport protein BtuF|unclassified	77.4921531993
UniRef50_UPI0004687010: MULTISPECIES: histidine phosphatase	77.1052336257
UniRef50_UPI0004687010: MULTISPECIES: histidine phosphatase|unclassified	77.1052336257
UniRef50_UPI00035C9482: hypothetical protein	77.0831884850
UniRef50_UPI00035C9482: hypothetical protein|unclassified	77.0831884850
UniRef50_UPI00047675B7: iron ABC transporter	76.9891599532
UniRef50_UPI00047675B7: iron ABC transporter|unclassified	76.9891599532
UniRef50_A0A011T2X2: ABC transporter substrate-binding protein	76.8880102945
UniRef50_A0A011T2X2: ABC transporter substrate-binding protein|unclassified	76.8880102945
UniRef50_M6ABB8	76.7558058713
UniRef50_M6ABB8|unclassified	76.7558058713
UniRef50_X8DR54: von Willebrand factor type A domain protein	76.6458724624
UniRef50_X8DR54: von Willebrand factor type A domain protein|unclassified	76.6458724624
UniRef50_UPI00035C8442: hypothetical protein	76.6056429231
UniRef50_UPI00035C8442: hypothetical protein|unclassified	76.6056429231
UniRef50_UPI0004785E03: hypothetical protein	76.5930703811
UniRef50_UPI0004785E03: hypothetical protein|unclassified	76.5930703811
UniRef50_I4AAP5: ABC-type Fe3+-hydroxamate transport system, periplasmic component	76.5350004842
UniRef50_I4AAP5: ABC-type Fe3+-hydroxamate transport system, periplasmic component|unclassified	76.5350004842
UniRef50_UPI000379804D: hypothetical protein, partial	76.3812623757
UniRef50_UPI000379804D: hypothetical protein, partial|unclassified	76.3812623757
UniRef50_UPI0003B3CF86: iron ABC transporter permease	76.1015842675
UniRef50_UPI0003B3CF86: iron ABC transporter permease|unclassified	76.1015842675
UniRef50_UPI0003784FD0: hypothetical protein	75.9429185696
UniRef50_UPI0003784FD0: hypothetical protein|unclassified	75.9429185696
UniRef50_X1G729: Marine sediment metagenome DNA, contig: S01H4_S25262 (Fragment)	75.4644605795
UniRef50_X1G729: Marine sediment metagenome DNA, contig: S01H4_S25262 (Fragment)|unclassified	75.4644605795
UniRef50_Q9RZV4: Metal binding protein, putative	75.3704807103
UniRef50_Q9RZV4: Metal binding protein, putative|unclassified	75.3704807103
UniRef50_UPI0004689B67: L-threonine-O-3-phosphate decarboxylase	75.1918870447
UniRef50_UPI0004689B67: L-threonine-O-3-phosphate decarboxylase|unclassified	75.1918870447
UniRef50_UPI00037A7B77: hypothetical protein	75.1432449810
UniRef50_UPI00037A7B77: hypothetical protein|unclassified	75.1432449810
UniRef50_UPI0004685493: hypothetical protein	75.1429673235
UniRef50_UPI0004685493: hypothetical protein|unclassified	75.1429673235
UniRef50_A8FV97: Periplasmic binding protein	75.1334076565
UniRef50_A8FV97: Periplasmic binding protein|unclassified	75.1334076565
UniRef50_UPI00047B1409: hypothetical protein	75.0250835356
UniRef50_UPI00047B1409: hypothetical protein|unclassified	75.0250835356
UniRef50_J9GEQ0: Alpha-ribazole phosphatase	74.9748699393
UniRef50_J9GEQ0: Alpha-ribazole phosphatase|unclassified	74.9748699393
UniRef50_UPI000394038C: Vitamin B12 transporter BtuB	74.7824862389
UniRef50_UPI000394038C: Vitamin B12 transporter BtuB|unclassified	74.7824862389
UniRef50_UPI0003694DF8: hypothetical protein	74.1992393938
UniRef50_UPI0003694DF8: hypothetical protein|unclassified	74.1992393938
UniRef50_UPI00036F0676: hypothetical protein	74.1417750014
UniRef50_UPI00036F0676: hypothetical protein|unclassified	74.1417750014
UniRef50_I4JUV3: Mg-chelatase subunit ChlD	74.0494813585
UniRef50_I4JUV3: Mg-chelatase subunit ChlD|unclassified	74.0494813585
UniRef50_UPI000365DBD9: hypothetical protein	74.0302787436
UniRef50_UPI000365DBD9: hypothetical protein|unclassified	74.0302787436
UniRef50_F5YLA5: Periplasmic binding protein	73.7659158780
UniRef50_F5YLA5: Periplasmic binding protein|unclassified	73.7659158780
UniRef50_UPI00035B4946: hypothetical protein	73.7483528417
UniRef50_UPI00035B4946: hypothetical protein|unclassified	73.7483528417
UniRef50_UPI00046FC9F6: hypothetical protein	73.7008359652
UniRef50_UPI00046FC9F6: hypothetical protein|unclassified	73.7008359652
UniRef50_UPI000473BCE7: hypothetical protein, partial	73.5539676600
UniRef50_UPI000473BCE7: hypothetical protein, partial|unclassified	73.5539676600
UniRef50_UPI00016C5318: uroporphyrin-III C-methyltransferase	73.4309981390
UniRef50_UPI00016C5318: uroporphyrin-III C-methyltransferase|unclassified	73.4309981390
UniRef50_UPI00041C94E7: hypothetical protein	73.0486094064
UniRef50_UPI00041C94E7: hypothetical protein|unclassified	73.0486094064
UniRef50_H8FN68	73.0158558207
UniRef50_H8FN68|unclassified	73.0158558207
UniRef50_F0GGM7: TonB-dependent receptor (Fragment)	72.9309614521
UniRef50_F0GGM7: TonB-dependent receptor (Fragment)|unclassified	72.9309614521
UniRef50_UPI00036C886F: hypothetical protein	72.7681884863
UniRef50_UPI00036C886F: hypothetical protein|unclassified	72.7681884863
UniRef50_X4ITC6	72.6455178478
UniRef50_X4ITC6|unclassified	72.6455178478
UniRef50_UPI0003B38F36: ABC transporter permease	72.5680940149
UniRef50_UPI0003B38F36: ABC transporter permease|unclassified	72.5680940149
UniRef50_S6I5I6: Magnesium chelatase subunit ChlD (Fragment)	72.4131462776
UniRef50_S6I5I6: Magnesium chelatase subunit ChlD (Fragment)|unclassified	72.4131462776
UniRef50_UPI0003802535: hypothetical protein	72.1813948307
UniRef50_UPI0003802535: hypothetical protein|unclassified	72.1813948307
UniRef50_H8Z406	72.0876124045
UniRef50_H8Z406|unclassified	72.0876124045
UniRef50_UPI00047217DD: hypothetical protein	72.0828379025
UniRef50_UPI00047217DD: hypothetical protein|unclassified	72.0828379025
UniRef50_E6V5K4	72.0749965239
UniRef50_E6V5K4|unclassified	72.0749965239
UniRef50_UPI00036C8A1D: hypothetical protein, partial	71.8395237192
